application_1508545462036_0215	17
application_1508545462036_0215	19
application_1508545462036_0216	17
application_1508545462036_0216	19
application_1508545462036_0219	13
application_1508545462036_0220	12
application_1508545462036_0220	15
application_1508545462036_0220	17
application_1508545462036_0220	19
application_1508545462036_0221	12
application_1508545462036_0221	15
application_1508545462036_0222	13
application_1508545462036_0223	13
application_1508545462036_0224	13
application_1508545462036_0226	13
application_1508545462036_0229	13
application_1508545462036_0231	13
application_1508545462036_0232	13
application_1508545462036_0233	13
application_1508545462036_0234	13
application_1508545462036_0235	12
application_1508545462036_0238	13
application_1508545462036_0239	12
application_1508545462036_0241	13
application_1508545462036_0242	13
application_1508545462036_0242	17
application_1508545462036_0243	13
application_1508545462036_0244	13
application_1508545462036_0246	13
application_1508545462036_0248	13
application_1508545462036_0249	13
application_1508545462036_0250	12
application_1508545462036_0252	12
application_1508545462036_0253	13
application_1508545462036_0254	13
application_1508545462036_0254	15
application_1508545462036_0254	19
