application_1508545462036_0191	3
application_1508545462036_0191	8
application_1508545462036_0191	13
application_1508545462036_0192	3
application_1508545462036_0192	8
application_1508545462036_0192	13
application_1508545462036_0193	3
application_1508545462036_0193	8
application_1508545462036_0193	13
application_1508545462036_0194	3
application_1508545462036_0194	8
application_1508545462036_0194	13
application_1508545462036_0291	3
application_1508545462036_0291	8
application_1508545462036_0291	13
application_1508545462036_0292	3
application_1508545462036_0292	8
application_1508545462036_0292	13
application_1508545462036_0293	3
application_1508545462036_0293	8
application_1508545462036_0293	13
application_1508545462036_0294	3
application_1508545462036_0294	8
application_1508545462036_0294	13
application_1508545462036_0295	3
application_1508545462036_0295	8
application_1508545462036_0296	3
application_1508545462036_0296	8
application_1508545462036_0296	13
application_1508545462036_0297	3
application_1508545462036_0297	8
application_1508545462036_0297	13
application_1508545462036_0298	3
application_1508545462036_0298	8
application_1508545462036_0367	8
application_1517445963025_0006	3
application_1517445963025_0006	8
application_1517445963025_0007	3
application_1517445963025_0007	8
application_1517445963025_0008	3
application_1517445963025_0008	8
application_1517445963025_0009	3
application_1517445963025_0009	8
application_1517445963025_0010	3
application_1517445963025_0010	8
application_1517445963025_0011	3
application_1517445963025_0012	3
application_1517445963025_0012	8
application_1517445963025_0013	3
application_1517445963025_0013	8
application_1517445963025_0022	3
application_1517445963025_0023	3
application_1517445963025_0024	3
application_1517445963025_0038	3
application_1517445963025_0039	3
application_1517445963025_0040	3
application_1517445963025_0041	3
application_1517445963025_0042	3
application_1517445963025_0043	3
application_1517445963025_0044	3
application_1517445963025_0045	3
application_1517445963025_0046	3
application_1517445963025_0047	3
application_1517445963025_0048	3
application_1517445963025_0049	3
application_1517445963025_0050	3
application_1517445963025_0051	3
application_1517445963025_0052	3
application_1517445963025_0053	3
