application_1508545462036_0213	4
application_1508545462036_0213	6
application_1508545462036_0214	4
application_1508545462036_0218	4
application_1508545462036_0219	6
application_1508545462036_0219	8
application_1508545462036_0219	10
application_1508545462036_0222	4
application_1508545462036_0223	8
application_1508545462036_0223	10
application_1508545462036_0224	8
application_1508545462036_0224	10
application_1508545462036_0225	10
application_1508545462036_0226	4
application_1508545462036_0227	4
application_1508545462036_0228	4
application_1508545462036_0229	4
application_1508545462036_0230	4
application_1508545462036_0231	4
application_1508545462036_0233	4
application_1508545462036_0233	6
application_1508545462036_0233	8
application_1508545462036_0233	10
application_1508545462036_0234	4
application_1508545462036_0236	10
application_1508545462036_0237	4
application_1508545462036_0237	10
application_1508545462036_0242	4
application_1508545462036_0243	4
application_1508545462036_0243	6
application_1508545462036_0243	8
application_1508545462036_0244	8
application_1508545462036_0244	10
application_1508545462036_0245	8
application_1508545462036_0245	10
application_1508545462036_0247	4
application_1508545462036_0249	4
application_1508545462036_0251	4
application_1508545462036_0253	4
