application_1508545462036_0219	4
application_1508545462036_0223	4
application_1508545462036_0223	6
application_1508545462036_0224	4
application_1508545462036_0224	6
application_1508545462036_0225	6
application_1508545462036_0225	8
application_1508545462036_0232	4
application_1508545462036_0232	10
application_1508545462036_0236	6
application_1508545462036_0236	8
application_1508545462036_0237	6
application_1508545462036_0237	8
application_1508545462036_0238	4
application_1508545462036_0238	10
application_1508545462036_0240	8
application_1508545462036_0240	10
application_1508545462036_0241	4
application_1508545462036_0241	8
application_1508545462036_0241	10
application_1508545462036_0244	4
application_1508545462036_0244	6
application_1508545462036_0245	6
application_1508545462036_0246	4
application_1508545462036_0247	10
application_1508545462036_0248	4
application_1508545462036_0250	4
application_1508545462036_0253	6
application_1508545462036_0253	8
application_1508545462036_0253	10
application_1508545462036_0254	4
application_1508545462036_0254	6
application_1508545462036_0254	8
application_1508545462036_0254	10
application_1508545462036_0255	4
application_1508545462036_0255	6
application_1508545462036_0255	8
application_1508545462036_0255	10
application_1508545462036_0256	4
application_1508545462036_0256	8
application_1508545462036_0256	10
application_1508545462036_0257	4
